date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2020-10-03,Northwest Territories,61,5330,281,40.1,88,0,116873.1,1
2020-10-03,Nunavut,62,2473,153,21.9,53.9,0,61022.6,1
2020-10-03,Canada,1,8973129,688824,98403.4,252.8,1.99,230494.5,
2020-10-04,British Columbia,59,601680,,10108.9,190,1.27,113112.1,1
2020-10-04,Alberta,48,1438993,,14680.7,323.1,1.26,316741.8,1
2020-10-04,Saskatchewan,47,201220,,2009.7,168.2,0.6,168412.7,1
2020-10-04,Manitoba,46,195397,,1815.6,128.8,2.27,138655.8,1
2020-10-04,Ontario,35,3980861,,39711.1,262.8,1.49,263468.9,1
2020-10-04,Quebec,24,2317164,,27495.6,316.2,3.79,266473.7,1
2020-10-04,Newfoundland and Labrador,10,71173,,811.3,154.2,0.14,135317.1,1
2020-10-04,New Brunswick,13,80778,,663.4,81.7,0.13,99472.8,1
2020-10-04,Nova Scotia,12,126499,,862,84.5,0.1,124052.1,1
2020-10-04,Prince Edward Island,11,39079,,336.7,197.3,0.08,228949.9,1
2020-10-04,Yukon,60,3786,,27.7,63.3,0,86460.1,1
2020-10-04,Northwest Territories,61,5346,,41,89.9,0,117224,1
2020-10-04,Nunavut,62,2505,,25.9,63.8,0,61812.2,1
2020-10-04,Canada,1,9064557,,98589.6,253.2,2.03,232843,
2020-10-05,British Columbia,59,610889,,10654.6,200.3,1.22,114843.4,1
2020-10-05,Alberta,48,1457035,,15460.6,340.3,1.27,320713.1,1
2020-10-05,Saskatchewan,47,202817,,2031.1,170,0.65,169749.3,1
2020-10-05,Manitoba,46,197301,,1888.3,134,2.22,140006.9,1
2020-10-05,Ontario,35,4022892,,40233.4,266.3,1.57,266250.7,1
2020-10-05,Quebec,24,2339219,,27126.7,312,3.81,269010,1
2020-10-05,Newfoundland and Labrador,10,71701,,815.1,155,0.14,136320.9,1
2020-10-05,New Brunswick,13,81496,,630,77.6,0.52,100357,1
2020-10-05,Nova Scotia,12,127002,,810.1,79.4,0.11,124545.3,1
2020-10-05,Prince Edward Island,11,39270,,343.9,201.5,0.12,230068.9,1
2020-10-05,Yukon,60,3800,,27.3,62.3,0,86779.8,1
2020-10-05,Northwest Territories,61,5379,,37.6,82.4,0,117947.6,1
2020-10-05,Nunavut,62,2560,,27.9,68.7,0,63169.3,1
2020-10-05,Canada,1,9161437,,100086.6,257.1,2.05,235331.6,
2020-10-06,British Columbia,59,617646,,10273.7,193.1,1.25,116113.6,1
2020-10-06,Alberta,48,1468805,,14918.1,328.4,1.38,323303.8,1
2020-10-06,Saskatchewan,47,204547,,2095.4,175.4,0.59,171197.3,1
2020-10-06,Manitoba,46,199684,,1879.3,133.4,2.46,141697.9,1
2020-10-06,Ontario,35,4066169,,41308.3,273.4,1.63,269114.9,1
2020-10-06,Quebec,24,2367915,,27114.9,311.8,3.88,272310,1
2020-10-06,Newfoundland and Labrador,10,72619,,835,158.8,0.14,138066.3,1
2020-10-06,New Brunswick,13,82342,,615.3,75.8,0.63,101398.8,1
2020-10-06,Nova Scotia,12,127839,,805.3,79,0.09,125366.2,1
2020-10-06,Prince Edward Island,11,39607,,353.4,207.1,0.08,232043.3,1
2020-10-06,Yukon,60,3820,,23.1,52.9,0,87236.5,1
2020-10-06,Northwest Territories,61,5444,,38.6,84.6,0,119372.9,1
2020-10-06,Nunavut,62,2570,,29,71.6,0,63416.1,1
2020-10-06,Canada,1,9259083,,100289.4,257.6,2.12,237839.9,
2020-10-07,British Columbia,59,628594,,10258.6,192.9,1.19,118171.8,1
2020-10-07,Alberta,48,1482785,,14737.7,324.4,1.47,326381,1
2020-10-07,Saskatchewan,47,206314,,2032,170.1,0.64,172676.2,1
2020-10-07,Manitoba,46,202414,,2011.7,142.8,2.66,143635.2,1
2020-10-07,Ontario,35,4114657,,42571.4,281.8,1.72,272324,1
2020-10-07,Quebec,24,2395502,,26858.7,308.9,3.87,275482.5,1
2020-10-07,Newfoundland and Labrador,10,73415,,816.7,155.3,0.1,139579.7,1
2020-10-07,New Brunswick,13,83158,,636,78.3,0.94,102403.6,1
2020-10-07,Nova Scotia,12,128718,,791.3,77.6,0.05,126228.1,1
2020-10-07,Prince Edward Island,11,40064,,306.9,179.8,0.09,234720.7,1
2020-10-07,Yukon,60,3822,,21,48,0,87282.2,1
2020-10-07,Northwest Territories,61,5489,,36.9,80.8,0,120359.6,1
2020-10-07,Nunavut,62,2596,,32.3,79.7,0,64057.6,1
2020-10-07,Canada,1,9367604,,101111.1,259.7,2.16,240627.5,
2020-10-08,British Columbia,59,640349,,10297.6,193.6,1.17,120381.6,1
2020-10-08,Alberta,48,1498141,,14915.6,328.3,1.5,329761,1
2020-10-08,Saskatchewan,47,208644,,2039.1,170.7,0.71,174626.3,1
2020-10-08,Manitoba,46,205608,,2261.1,160.5,2.81,145901.7,1
2020-10-08,Ontario,35,4159571,,43260.1,286.3,1.82,275296.6,1
2020-10-08,Quebec,24,2426593,,27121.3,311.9,3.83,279058,1
2020-10-08,Newfoundland and Labrador,10,74281,,801.9,152.5,0.07,141226.1,1
2020-10-08,New Brunswick,13,84051,,659.4,81.2,1.26,103503.3,1
2020-10-08,Nova Scotia,12,129592,,780.1,76.5,0.05,127085.2,1
2020-10-08,Prince Edward Island,11,40413,,306.3,179.4,0.09,236765.3,1
2020-10-08,Yukon,60,3829,,15.6,35.6,0,87442.1,1
2020-10-08,Northwest Territories,61,5523,,35.6,78,0,121105.1,1
2020-10-08,Nunavut,62,2661,,41.6,102.6,0,65661.6,1
2020-10-08,Canada,1,9479332,,102535.3,263.4,2.2,243497.5,
2020-10-09,British Columbia,59,653087,,10562.7,198.6,1.23,122776.3,1
2020-10-09,Alberta,48,1514340,,14960,329.3,1.52,333326.7,1
2020-10-09,Saskatchewan,47,210404,,1887.9,158,0.95,176099.3,1
2020-10-09,Manitoba,46,207979,,2269.3,161,2.98,147584.2,1
2020-10-09,Ontario,35,4203869,,42980.7,284.5,1.9,278228.4,1
2020-10-09,Quebec,24,2453214,,26516.9,304.9,3.79,282119.4,1
2020-10-09,Newfoundland and Labrador,10,74855,,734.1,139.6,0.14,142317.5,1
2020-10-09,New Brunswick,13,84958,,711.9,87.7,1.49,104620.2,1
2020-10-09,Nova Scotia,12,130335,,739.4,72.5,0.12,127813.9,1
2020-10-09,Prince Edward Island,11,40830,,315.9,185,0.09,239208.4,1
2020-10-09,Yukon,60,3853,,14.6,33.3,0,87990.1,1
2020-10-09,Northwest Territories,61,5553,,33.9,74.2,0,121763,1
2020-10-09,Nunavut,62,2697,,42.3,104.3,0,66549.9,1
2020-10-09,Canada,1,9586050,,101769.4,261.4,2.24,246238.7,
2020-10-10,British Columbia,59,664732,73976,10568,198.7,1.31,124965.5,1
2020-10-10,Alberta,48,1528228,103714,14816.3,326.1,1.6,336383.6,1
2020-10-10,Saskatchewan,47,213453,14845,2120.7,177.5,0.94,178651.2,1
2020-10-10,Manitoba,46,211290,17128,2446.9,173.6,3.16,149933.7,1
2020-10-10,Ontario,35,4248007,305342,43620.3,288.7,1.99,281149.6,1
2020-10-10,Quebec,24,2475610,180849,25835.6,297.1,3.84,284694.9,1
2020-10-10,Newfoundland and Labrador,10,75288,4537,648.1,123.2,0.24,143140.7,1
2020-10-10,New Brunswick,13,86034,5618,802.6,98.8,1.5,105945.2,1
2020-10-10,Nova Scotia,12,130919,4996,713.7,70,0.1,128386.6,1
2020-10-10,Prince Edward Island,11,41166,2239,319.9,187.4,0.04,241176.9,1
2020-10-10,Yukon,60,3909,142,20.3,46.3,0.7,89269,1
2020-10-10,Northwest Territories,61,5570,240,34.3,75.2,0,122135.7,1
2020-10-10,Nunavut,62,2705,232,33.1,81.8,0,66747.3,1
2020-10-10,Canada,1,9686987,713858,101979.7,262,2.3,248831.5,
2020-10-11,British Columbia,59,674840,,10451.4,196.5,1.32,126865.7,1
2020-10-11,Alberta,48,1544905,,15130.3,333,1.61,340054.4,1
2020-10-11,Saskatchewan,47,216690,,2210,185,1.19,181360.4,1
2020-10-11,Manitoba,46,213338,,2563,181.9,3.34,151387,1
2020-10-11,Ontario,35,4284480,,43374.1,287.1,2.05,283563.6,1
2020-10-11,Quebec,24,2495209,,25435,292.5,3.94,286948.8,1
2020-10-11,Newfoundland and Labrador,10,75724,,650.1,123.6,0.2,143969.6,1
2020-10-11,New Brunswick,13,86937,,879.9,108.3,1.43,107057.2,1
2020-10-11,Nova Scotia,12,131411,,701.7,68.8,0.08,128869.1,1
2020-10-11,Prince Edward Island,11,41414,,333.6,195.4,0.13,242629.8,1
2020-10-11,Yukon,60,3976,,27.1,62,1.05,90799.1,1
2020-10-11,Northwest Territories,61,5575,,32.7,71.7,0,122245.4,1
2020-10-11,Nunavut,62,2705,,28.6,70.5,0,66747.3,1
2020-10-11,Canada,1,9777280,,101817.6,261.5,2.36,251150.9,
2020-10-12,British Columbia,59,680748,,9979.9,187.6,1.43,127976.4,1
2020-10-12,Alberta,48,1556379,,14192,312.4,1.74,342580,1
2020-10-12,Saskatchewan,47,218043,,2175.1,182.1,1.34,182492.8,1
2020-10-12,Manitoba,46,215522,,2603,184.7,3.48,152936.8,1
2020-10-12,Ontario,35,4315713,,41831.6,276.9,2.15,285630.7,1
2020-10-12,Quebec,24,2512340,,24731.6,284.4,3.99,288918.9,1
2020-10-12,Newfoundland and Labrador,10,76061,,622.9,118.4,0.25,144610.4,1
2020-10-12,New Brunswick,13,87862,,909.4,112,1.26,108196.3,1
2020-10-12,Nova Scotia,12,131903,,700.1,68.7,0.08,129351.5,1
2020-10-12,Prince Edward Island,11,41665,,342.1,200.4,0.08,244100.3,1
2020-10-12,Yukon,60,3979,,25.6,58.4,1.12,90867.6,1
2020-10-12,Northwest Territories,61,5588,,29.9,65.5,0,122530.4,1
2020-10-12,Nunavut,62,2716,,22.3,55,0,67018.7,1
2020-10-12,Canada,1,9848595,,98165.4,252.2,2.45,252982.8,
2020-10-13,British Columbia,59,685788,,9734.6,183,1.55,128923.9,1
2020-10-13,Alberta,48,1571280,,14639.3,322.2,1.69,345859.9,1
2020-10-13,Saskatchewan,47,219743,,2170.9,181.7,1.45,183915.7,1
2020-10-13,Manitoba,46,217720,,2576.6,182.8,4.13,154496.5,1
2020-10-13,Ontario,35,4347919,,40250,266.4,2.28,287762.2,1
2020-10-13,Quebec,24,2534824,,23844.1,274.2,4.09,291504.5,1
2020-10-13,Newfoundland and Labrador,10,76668,,578.4,110,0.27,145764.4,1
2020-10-13,New Brunswick,13,88933,,941.6,115.9,1.15,109515.2,1
2020-10-13,Nova Scotia,12,132304,,637.9,62.6,0.09,129744.8,1
2020-10-13,Prince Edward Island,11,41785,,311.1,182.3,0.09,244803.4,1
2020-10-13,Yukon,60,4019,,28.4,64.9,1.01,91781,1
2020-10-13,Northwest Territories,61,5634,,27.1,59.5,0,123539.1,1
2020-10-13,Nunavut,62,2742,,24.6,60.6,0,67660.3,1
2020-10-13,Canada,1,9929435,,95764.6,246,2.55,255059.3,
2020-10-14,British Columbia,59,694435,,9405.9,176.8,1.6,130549.5,1
2020-10-14,Alberta,48,1584075,,14470,318.5,1.73,348676.3,1
2020-10-14,Saskatchewan,47,222048,,2247.7,188.1,1.49,185844.9,1
2020-10-14,Manitoba,46,219835,,2488.7,176.6,4.46,155997.3,1
2020-10-14,Ontario,35,4387880,,39031.9,258.3,2.41,290407,1
2020-10-14,Quebec,24,2562992,,23927.1,275.2,4.19,294743.8,1
2020-10-14,Newfoundland and Labrador,10,77329,,559.1,106.3,0.28,147021.1,1
2020-10-14,New Brunswick,13,90187,,1004.1,123.7,0.92,111059.4,1
2020-10-14,Nova Scotia,12,133211,,641.9,62.9,0.09,130634.2,1
2020-10-14,Prince Edward Island,11,42083,,288.4,169,0.1,246549.3,1
2020-10-14,Yukon,60,4040,,31.1,71.1,0.92,92260.6,1
2020-10-14,Northwest Territories,61,5686,,28.1,61.7,0,124679.3,1
2020-10-14,Nunavut,62,2759,,23.3,57.5,0,68079.8,1
2020-10-14,Canada,1,10026636,,94147.4,241.8,2.65,257556.2,
2020-10-15,British Columbia,59,705084,,9247.9,173.9,1.65,132551.4,1
2020-10-15,Alberta,48,1598254,,14301.9,314.8,1.88,351797.3,1
2020-10-15,Saskatchewan,47,224616,,2281.7,191,1.6,187994.2,1
2020-10-15,Manitoba,46,222008,,2342.9,166.3,4.59,157539.3,1
2020-10-15,Ontario,35,4426387,,38116.6,252.3,2.42,292955.5,1
2020-10-15,Quebec,24,2590120,,23361,268.7,4.33,297863.6,1
2020-10-15,Newfoundland and Labrador,10,77963,,526,100,0.46,148226.5,1
2020-10-15,New Brunswick,13,91369,,1045.4,128.7,0.74,112514.9,1
2020-10-15,Nova Scotia,12,134090,,642.6,63,0.07,131496.2,1
2020-10-15,Prince Edward Island,11,42689,,325.1,190.5,0.09,250099.6,1
2020-10-15,Yukon,60,4063,,33.4,76.3,0.85,92785.9,1
2020-10-15,Northwest Territories,61,5722,,28.4,62.3,0,125468.7,1
2020-10-15,Nunavut,62,2774,,16.1,39.8,0,68449.9,1
2020-10-15,Canada,1,10125215,,92269,237,2.72,260088.4,
2020-10-16,British Columbia,59,714245,,8736.9,164.2,1.78,134273.6,1
2020-10-16,Alberta,48,1614286,,14278,314.3,1.93,355326.1,1
2020-10-16,Saskatchewan,47,227048,,2377.7,199,1.51,190029.7,1
2020-10-16,Manitoba,46,224732,,2393.3,169.8,4.55,159472.3,1
2020-10-16,Ontario,35,4471109,,38177.1,252.7,2.47,295915.4,1
2020-10-16,Quebec,24,2614426,,23030.3,264.8,4.51,300658.8,1
2020-10-16,Newfoundland and Labrador,10,78597,,534.6,101.6,0.4,149431.9,1
2020-10-16,New Brunswick,13,92298,,1048.6,129.1,0.63,113658.9,1
2020-10-16,Nova Scotia,12,135129,,684.9,67.2,0.04,132515.1,1
2020-10-16,Prince Edward Island,11,43090,,322.9,189.2,0.09,252448.9,1
2020-10-16,Yukon,60,4091,,34,77.6,0.84,93425.3,1
2020-10-16,Northwest Territories,61,5765,,30.3,66.4,0,126411.6,1
2020-10-16,Nunavut,62,2803,,15.1,37.4,0,69165.5,1
2020-10-16,Canada,1,10227695,,91663.6,235.5,2.8,262720.8,
2020-10-17,British Columbia,59,725804,61072,8724.6,164,1.77,136446.7,1
2020-10-17,Alberta,48,1626851,98623,14089,310.1,1.92,358091.8,1
2020-10-17,Saskatchewan,47,229813,16360,2337.1,195.6,1.56,192343.8,1
2020-10-17,Manitoba,46,227241,15951,2278.7,161.7,4.58,161252.7,1
2020-10-17,Ontario,35,4511959,263952,37707.4,249.6,2.5,298619,1
2020-10-17,Quebec,24,2634416,158806,22686.6,260.9,4.54,302957.6,1
2020-10-17,Newfoundland and Labrador,10,79141,3853,550.4,104.6,0.23,150466.2,1
2020-10-17,New Brunswick,13,92936,6902,986,121.4,0.58,114444.6,1
2020-10-17,Nova Scotia,12,135803,4884,697.7,68.4,0.06,133176.1,1
2020-10-17,Prince Edward Island,11,43371,2205,315,184.5,0.09,254095.2,1
2020-10-17,Yukon,60,4110,201,28.7,65.6,0.5,93859.2,1
2020-10-17,Northwest Territories,61,5793,223,31.9,69.9,0,127025.5,1
2020-10-17,Nunavut,62,2805,100,14.3,35.3,0,69214.8,1
2020-10-17,Canada,1,10320119,633132,90447.4,232.3,2.81,265094.9,
2020-10-18,British Columbia,59,734070,,8461.4,159.1,1.98,138000.6,1
2020-10-18,Alberta,48,1640449,,13649.1,300.4,2.12,361084.9,1
2020-10-18,Saskatchewan,47,232101,,2201.6,184.3,1.78,194258.8,1
2020-10-18,Manitoba,46,228984,,2235.1,158.6,4.63,162489.5,1
2020-10-18,Ontario,35,4543823,,37049,245.2,2.6,300727.9,1
2020-10-18,Quebec,24,2651543,,22333.4,256.8,4.49,304927.2,1
2020-10-18,Newfoundland and Labrador,10,79626,,557.4,106,0.23,151388.3,1
2020-10-18,New Brunswick,13,93629,,956,117.7,0.51,115298,1
2020-10-18,Nova Scotia,12,136264,,693.3,68,0.08,133628.2,1
2020-10-18,Prince Edward Island,11,43664,,321.4,188.3,0,255811.8,1
2020-10-18,Yukon,60,4136,,22.9,52.2,1.25,94452.9,1
2020-10-18,Northwest Territories,61,5819,,34.9,76.4,0,127595.7,1
2020-10-18,Nunavut,62,2809,,14.9,36.7,0,69313.5,1
2020-10-18,Canada,1,10396993,,88530.4,227.4,2.91,267069.6,
2020-10-19,British Columbia,59,739570,,8403.1,158,1.98,139034.6,1
2020-10-19,Alberta,48,1653468,,13869.9,305.3,2.2,363950.6,1
2020-10-19,Saskatchewan,47,234614,,2367.3,198.1,1.71,196362.1,1
2020-10-19,Manitoba,46,231226,,2243.4,159.2,4.92,164080.5,1
2020-10-19,Ontario,35,4567872,,36022.7,238.4,2.7,302319.6,1
2020-10-19,Quebec,24,2670102,,22537.4,259.2,4.57,307061.5,1
2020-10-19,Newfoundland and Labrador,10,79961,,557.1,105.9,0.18,152025.2,1
2020-10-19,New Brunswick,13,94285,,917.6,113,0.5,116105.8,1
2020-10-19,Nova Scotia,12,136816,,701.9,68.8,0.08,134169.5,1
2020-10-19,Prince Edward Island,11,43788,,303.3,177.7,0,256538.2,1
2020-10-19,Yukon,60,4153,,24.9,56.8,1.15,94841.2,1
2020-10-19,Northwest Territories,61,5886,,42.6,93.3,0,129064.8,1
2020-10-19,Nunavut,62,2818,,14.6,36,0,69535.6,1
2020-10-19,Canada,1,10464635,,88005.7,226.1,2.99,268807.1,
2020-10-20,British Columbia,59,748336,,8935.4,168,1.92,140682.5,1
2020-10-20,Alberta,48,1668423,,13877.6,305.5,2.38,367242.4,1
2020-10-20,Saskatchewan,47,237097,,2479.1,207.5,1.83,198440.2,1
2020-10-20,Manitoba,46,233465,,2249.3,159.6,4.73,165669.3,1
2020-10-20,Ontario,35,4600518,,36085.6,238.8,2.63,304480.2,1
2020-10-20,Quebec,24,2695659,,22976.4,264.2,4.5,310000.5,1
2020-10-20,Newfoundland and Labrador,10,80650,,568.9,108.2,0.18,153335.2,1
2020-10-20,New Brunswick,13,95003,,867.1,106.8,0.66,116990,1
2020-10-20,Nova Scotia,12,137583,,754.1,74,0.08,134921.7,1
2020-10-20,Prince Edward Island,11,44297,,358.9,210.2,0,259520.3,1
2020-10-20,Yukon,60,4171,,21.7,49.6,1.32,95252.2,1
2020-10-20,Northwest Territories,61,5945,,44.4,97.4,0.96,130358.5,1
2020-10-20,Nunavut,62,2857,,16.4,40.5,0,70498,1
2020-10-20,Canada,1,10554080,,89235,229.2,2.97,271104.7,
2020-10-21,British Columbia,59,759394,,9279.9,174.5,2.16,142761.4,1
2020-10-21,Alberta,48,1682756,,14097.3,310.3,2.54,370397.3,1
2020-10-21,Saskatchewan,47,239287,,2462.7,206.1,2.01,200273.2,1
2020-10-21,Manitoba,46,235825,,2284.3,162.1,5.01,167344,1
2020-10-21,Ontario,35,4639378,,35928.3,237.8,2.57,307052.1,1
2020-10-21,Quebec,24,2720993,,22571.6,259.6,4.45,312913.9,1
2020-10-21,Newfoundland and Labrador,10,81424,,585,111.2,0.22,154806.7,1
2020-10-21,New Brunswick,13,95566,,768.4,94.6,0.69,117683.3,1
2020-10-21,Nova Scotia,12,138558,,763.9,74.9,0.07,135877.8,1
2020-10-21,Prince Edward Island,11,45185,,443.1,259.6,0.06,264722.8,1
2020-10-21,Yukon,60,4212,,24.6,56.1,1.16,96188.5,1
2020-10-21,Northwest Territories,61,5980,,42,92.1,1.02,131126,1
2020-10-21,Nunavut,62,2897,,19.7,48.6,0,71485,1
2020-10-21,Canada,1,10651531,,89270.7,229.3,2.98,273608,
2020-10-22,British Columbia,59,766380,,8756.6,164.6,2.4,144074.7,1
2020-10-22,Alberta,48,1698305,,14293,314.6,2.62,373819.8,1
2020-10-22,Saskatchewan,47,241584,,2424,202.9,1.96,202195.7,1
2020-10-22,Manitoba,46,238446,,2348.3,166.6,5.41,169203.9,1
2020-10-22,Ontario,35,4679397,,36144.3,239.2,2.71,309700.7,1
2020-10-22,Quebec,24,2746976,,22408,257.7,4.32,315902,1
2020-10-22,Newfoundland and Labrador,10,81970,,572.4,108.8,0.07,155844.8,1
2020-10-22,New Brunswick,13,96242,,696.1,85.7,0.7,118515.7,1
2020-10-22,Nova Scotia,12,139344,,750.6,73.6,0.08,136648.6,1
2020-10-22,Prince Edward Island,11,45569,,411.4,241,0.07,266972.5,1
2020-10-22,Yukon,60,4252,,27,61.7,2.65,97102,1
2020-10-22,Northwest Territories,61,6089,,52.4,115,1.09,133516.1,1
2020-10-22,Nunavut,62,2917,,20.4,50.4,0,71978.5,1
2020-10-22,Canada,1,10747547,,88904.6,228.4,3.05,276074.3,
2020-10-23,British Columbia,59,777952,,9101,171.1,2.43,146250.2,1
2020-10-23,Alberta,48,1714694,,14344,315.7,2.7,377427.3,1
2020-10-23,Saskatchewan,47,244376,,2475.4,207.2,2.2,204532.5,1
2020-10-23,Manitoba,46,240728,,2285.1,162.2,5.96,170823.2,1
2020-10-23,Ontario,35,4723548,,36062.7,238.7,2.76,312622.8,1
2020-10-23,Quebec,24,2772084,,22522.6,259,4.16,318789.4,1
2020-10-23,Newfoundland and Labrador,10,82495,,556.9,105.9,0.08,156842.9,1
2020-10-23,New Brunswick,13,96720,,631.7,77.8,0.68,119104.4,1
2020-10-23,Nova Scotia,12,140299,,738.6,72.4,0.08,137585.1,1
2020-10-23,Prince Edward Island,11,45832,,391.7,229.5,0.07,268513.3,1
2020-10-23,Yukon,60,4289,,28.3,64.6,2.53,97947,1
2020-10-23,Northwest Territories,61,6170,,57.9,126.9,1.48,135292.2,1
2020-10-23,Nunavut,62,2926,,17.6,43.4,0,72200.6,1
2020-10-23,Canada,1,10852189,,89213.4,229.2,3.07,278762.3,
2020-10-24,British Columbia,59,787894,62090,8870,166.8,2.72,148119.2,1
2020-10-24,Alberta,48,1731828,104977,14996.7,330.1,2.94,381198.7,1
2020-10-24,Saskatchewan,47,246993,17180,2454.3,205.4,2.44,206722.8,1
2020-10-24,Manitoba,46,243043,15802,2257.4,160.2,6.54,172466,1
2020-10-24,Ontario,35,4762317,250358,35765.4,236.7,2.87,315188.7,1
2020-10-24,Quebec,24,2793360,158944,22706.3,261.1,4.13,321236.1,1
2020-10-24,Newfoundland and Labrador,10,82999,3858,551.1,104.8,0.13,157801.2,1
2020-10-24,New Brunswick,13,98235,5299,757,93.2,0.53,120970,1
2020-10-24,Nova Scotia,12,140911,5108,729.7,71.6,0.06,138185.3,1
2020-10-24,Prince Edward Island,11,46241,2870,410,240.2,0.07,270909.5,1
2020-10-24,Yukon,60,4302,192,27.4,62.6,2.6,98243.9,1
2020-10-24,Northwest Territories,61,6198,405,57.9,126.9,1.48,135906.2,1
2020-10-24,Nunavut,62,2936,131,18.7,46.2,0,72447.3,1
2020-10-24,Canada,1,10947333,627214,89602,230.2,3.19,281206.3,
2020-10-25,British Columbia,59,795283,,8744.7,164.4,2.86,149508.3,1
2020-10-25,Alberta,48,1744517,,14866.9,327.2,3.09,383991.7,1
2020-10-25,Saskatchewan,47,249325,,2460.6,205.9,2.37,208674.6,1
2020-10-25,Manitoba,46,245276,,2327.4,165.2,6.8,174050.5,1
2020-10-25,Ontario,35,4790969,,35306.6,233.7,2.95,317085,1
2020-10-25,Quebec,24,2811642,,22871.3,263,4.16,323338.6,1
2020-10-25,Newfoundland and Labrador,10,83471,,549.3,104.4,0.16,158698.6,1
2020-10-25,New Brunswick,13,99672,,863.3,106.3,0.5,122739.5,1
2020-10-25,Nova Scotia,12,141175,,701.6,68.8,0.06,138444.2,1
2020-10-25,Prince Edward Island,11,46363,,385.6,225.9,0.07,271624.3,1
2020-10-25,Yukon,60,4335,,28.4,64.9,2.51,98997.5,1
2020-10-25,Northwest Territories,61,6209,,55.7,122.2,1.54,136147.4,1
2020-10-25,Nunavut,62,2940,,18.7,46.2,0,72546,1
2020-10-25,Canada,1,11021253,,89180,229.1,3.28,283105.1,
2020-10-26,British Columbia,59,800209,,8662.7,162.9,3.01,150434.3,1
2020-10-26,Alberta,48,1754166,,14385.4,316.6,3.29,386115.6,1
2020-10-26,Saskatchewan,47,252756,,2591.7,216.9,2.35,211546.2,1
2020-10-26,Manitoba,46,247014,,2255.4,160,7.37,175283.8,1
2020-10-26,Ontario,35,4814914,,35291.7,233.6,2.94,318669.8,1
2020-10-26,Quebec,24,2828836,,22676.3,260.8,4.09,325315.9,1
2020-10-26,Newfoundland and Labrador,10,83897,,562.3,106.9,0.15,159508.5,1
2020-10-26,New Brunswick,13,100514,,889.9,109.6,0.43,123776.4,1
2020-10-26,Nova Scotia,12,141785,,709.9,69.6,0.08,139042.4,1
2020-10-26,Prince Edward Island,11,46603,,402.1,235.6,0.07,273030.3,1
2020-10-26,Yukon,60,4338,,26.4,60.4,2.7,99066,1
2020-10-26,Northwest Territories,61,6237,,50.1,110,1.71,136761.3,1
2020-10-26,Nunavut,62,2951,,19,46.9,0,72817.5,1
2020-10-26,Canada,1,11084296,,88523,227.4,3.31,284724.5,
2020-10-27,British Columbia,59,809385,,8721.3,164,3.07,152159.4,1
2020-10-27,Alberta,48,1765128,,13815,304.1,3.43,388528.5,1
2020-10-27,Saskatchewan,47,255166,,2581.3,216,2.42,213563.2,1
2020-10-27,Manitoba,46,250479,,2430.6,172.5,7.25,177742.6,1
2020-10-27,Ontario,35,4844924,,34915.1,231.1,3.01,320655.9,1
2020-10-27,Quebec,24,2854423,,22680.6,260.8,4.1,328258.4,1
2020-10-27,Newfoundland and Labrador,10,84614,,566.3,107.7,0.18,160871.7,1
2020-10-27,New Brunswick,13,100972,,852.7,105,0.37,124340.4,1
2020-10-27,Nova Scotia,12,142646,,723.3,70.9,0.08,139886.7,1
2020-10-27,Prince Edward Island,11,46988,,384.4,225.2,0.07,275285.9,1
2020-10-27,Yukon,60,4368,,28.1,64.3,2.54,99751.1,1
2020-10-27,Northwest Territories,61,6292,,49.6,108.7,0.86,137967.3,1
2020-10-27,Nunavut,62,3004,,21,51.8,0,74125.3,1
2020-10-27,Canada,1,11168465,,87769.3,225.5,3.38,286886.5,
2020-10-28,British Columbia,59,819639,,8606.4,161.8,3.13,154087.1,1
2020-10-28,Alberta,48,1777986,,13604.3,299.4,3.54,391358.7,1
2020-10-28,Saskatchewan,47,257227,,2562.9,214.5,2.56,215288.2,1
2020-10-28,Manitoba,46,254119,,2613.4,185.5,7.9,180325.6,1
2020-10-28,Ontario,35,4880545,,34452.4,228,3.07,323013.5,1
2020-10-28,Quebec,24,2879810,,22688.1,260.9,4.07,331177.9,1
2020-10-28,Newfoundland and Labrador,10,85208,,540.6,102.8,0.16,162001,1
2020-10-28,New Brunswick,13,101647,,868.7,107,0.38,125171.6,1
2020-10-28,Nova Scotia,12,143561,,714.7,70.1,0.1,140784,1
